ID,Actual Categry,Predicted Categry,Percent Confidence
611480.png,tah_middle,tah_regular,46.7
611457.png,tah_middle,tah_middle,45.31
611443.png,tah_middle,tah_middle,54.93
611442.png,tah_middle,tah_middle,65.54
611456.png,tah_middle,jeem_middle,88.41
611481.png,tah_middle,tah_middle,49.28
611495.png,tah_middle,tah_middle,92.01
611536.png,tah_middle,tah_middle,71.66
611522.png,tah_middle,tah_regular,59.25
611526.png,tah_middle,tah_end,68.68
611532.png,tah_middle,tah_middle,39.86
611491.png,tah_middle,tah_end,72.72
611485.png,tah_middle,tah_end,63.79
611452.png,tah_middle,feh_middle,30.04
611446.png,tah_middle,tah_middle,81.47
611447.png,tah_middle,feh_middle,66.74
611453.png,tah_middle,tah_middle,65.13
611484.png,tah_middle,tah_middle,52.27
611490.png,tah_middle,tah_end,85.77
611533.png,tah_middle,tah_middle,49.65
611527.png,tah_middle,tah_middle,52.83
611531.png,tah_middle,tah_middle,75.06
611525.png,tah_middle,tah_middle,76.7
611519.png,tah_middle,tah_middle,79.97
611486.png,tah_middle,heh_middle,56.29
611492.png,tah_middle,tah_middle,74.43
611445.png,tah_middle,tah_middle,59.04
611451.png,tah_middle,tah_middle,37.24
611479.png,tah_middle,tah_middle,95.58
611478.png,tah_middle,tah_middle,73.7
611450.png,tah_middle,ain_middle,44.07
611444.png,tah_middle,tah_middle,57.66
611493.png,tah_middle,tah_end,70.59
611487.png,tah_middle,tah_end,78.68
611518.png,tah_middle,tah_end,60.6
611524.png,tah_middle,tah_middle,62.81
611530.png,tah_middle,tah_middle,96.03
611594.png,tah_middle,heh_begin,18.06
611580.png,tah_middle,tah_middle,48.49
611557.png,tah_middle,tah_end,51.75
611543.png,tah_middle,tah_end,76.97
611423.png,tah_middle,tah_end,55.38
611437.png,tah_middle,sad_middle,41.53
611436.png,tah_middle,tah_middle,67.27
611422.png,tah_middle,tah_middle,51.77
611542.png,tah_middle,tah_end,51.52
611556.png,tah_middle,tah_middle,60.63
611581.png,tah_middle,tah_end,61.64
611595.png,tah_middle,sad_end,42.52
611583.png,tah_middle,tah_regular,59.29
611597.png,tah_middle,tah_middle,67.85
611568.png,tah_middle,tah_middle,38.38
611540.png,tah_middle,tah_middle,83.61
611554.png,tah_middle,tah_middle,54.6
611408.png,tah_middle,tah_middle,69.21
611434.png,tah_middle,tah_middle,72.09
611420.png,tah_middle,tah_end,50.42
611421.png,tah_middle,tah_middle,28.92
611435.png,tah_middle,tah_middle,75.11
611409.png,tah_middle,tah_end,54.77
611555.png,tah_middle,tah_middle,77.42
611541.png,tah_middle,tah_middle,64.14
611569.png,tah_middle,tah_middle,44.86
611596.png,tah_middle,tah_middle,49.78
611582.png,tah_middle,tah_middle,95.68
611586.png,tah_middle,tah_middle,80.39
611592.png,tah_middle,tah_middle,83.5
611545.png,tah_middle,tah_middle,79.83
611551.png,tah_middle,jeem_middle,26.25
611579.png,tah_middle,tah_regular,65.67
611431.png,tah_middle,tah_middle,73.97
611425.png,tah_middle,tah_middle,83.85
611419.png,tah_middle,tah_end,57.98
611418.png,tah_middle,tah_regular,43.42
611424.png,tah_middle,tah_middle,51.46
611430.png,tah_middle,tah_regular,41.72
611578.png,tah_middle,tah_middle,73.19
611550.png,tah_middle,tah_middle,60.87
611544.png,tah_middle,tah_end,83.79
611593.png,tah_middle,tah_middle,81.47
611587.png,tah_middle,feh_middle,43.36
611591.png,tah_middle,tah_middle,75.59
611585.png,tah_middle,feh_middle,21.56
611552.png,tah_middle,tah_middle,59.7
611546.png,tah_middle,tah_middle,78.02
611426.png,tah_middle,tah_middle,50.68
611432.png,tah_middle,tah_middle,54.37
611433.png,tah_middle,tah_regular,79.85
611427.png,tah_middle,tah_end,52.37
611547.png,tah_middle,tah_middle,35.83
611553.png,tah_middle,ain_middle,73.45
611584.png,tah_middle,tah_middle,83.55
611590.png,tah_middle,tah_middle,55.63
604621.png,jeem_middle,jeem_middle,94.61
604635.png,jeem_middle,jeem_middle,46.77
604609.png,jeem_middle,jeem_middle,98.3
604796.png,jeem_middle,jeem_middle,53.85
604782.png,jeem_middle,jeem_middle,59.58
604755.png,jeem_middle,jeem_middle,56.06
604741.png,jeem_middle,jeem_middle,82.58
604769.png,jeem_middle,seen_middle,53.34
604768.png,jeem_middle,jeem_middle,99.17
604740.png,jeem_middle,jeem_middle,77.18
604754.png,jeem_middle,heh_middle,25.44
604783.png,jeem_middle,jeem_middle,83.46
604797.png,jeem_middle,beh_middle,38.72
604608.png,jeem_middle,jeem_middle,68.59
604634.png,jeem_middle,beh_middle,31.58
604620.png,jeem_middle,jeem_middle,97.53
604636.png,jeem_middle,jeem_middle,72.69
604622.png,jeem_middle,jeem_begin,55.64
604781.png,jeem_middle,ain_middle,42.46
604795.png,jeem_middle,jeem_middle,99.21
604742.png,jeem_middle,jeem_middle,96.1
604756.png,jeem_middle,jeem_middle,95.6
604757.png,jeem_middle,jeem_middle,94.05
604743.png,jeem_middle,jeem_middle,95.98
604794.png,jeem_middle,jeem_middle,79.25
604780.png,jeem_middle,jeem_middle,99.22
604623.png,jeem_middle,jeem_middle,32.89
604637.png,jeem_middle,jeem_middle,44.05
604800.png,jeem_middle,jeem_middle,99.41
604633.png,jeem_middle,jeem_middle,65.94
604627.png,jeem_middle,jeem_middle,97.3
604784.png,jeem_middle,jeem_middle,98.88
604790.png,jeem_middle,beh_middle,79.28
604747.png,jeem_middle,meem_middle,29.88
604753.png,jeem_middle,tah_end,49.79
604752.png,jeem_middle,jeem_middle,87.41
604746.png,jeem_middle,jeem_middle,80.5
604791.png,jeem_middle,meem_middle,22.81
604785.png,jeem_middle,jeem_begin,73.05
604626.png,jeem_middle,jeem_middle,92.42
604632.png,jeem_middle,ain_middle,26.64
604618.png,jeem_middle,jeem_middle,99.27
604624.png,jeem_middle,jeem_middle,59.69
604630.png,jeem_middle,beh_middle,26.59
604793.png,jeem_middle,jeem_middle,63.54
604787.png,jeem_middle,jeem_middle,53.79
604778.png,jeem_middle,waw_end,40.45
604750.png,jeem_middle,jeem_middle,26.83
604744.png,jeem_middle,sad_middle,50.44
604745.png,jeem_middle,jeem_middle,98.04
604751.png,jeem_middle,jeem_middle,64.58
604779.png,jeem_middle,jeem_middle,65.43
604786.png,jeem_middle,jeem_middle,81.85
604792.png,jeem_middle,jeem_middle,76.99
604631.png,jeem_middle,jeem_middle,82.63
604625.png,jeem_middle,jeem_middle,97.39
604619.png,jeem_middle,jeem_middle,95.89
604681.png,jeem_middle,jeem_middle,75.83
604695.png,jeem_middle,meem_regular,39.46
604642.png,jeem_middle,jeem_middle,97.67
604656.png,jeem_middle,jeem_middle,94.29
604736.png,jeem_middle,jeem_middle,76.22
604722.png,jeem_middle,jeem_middle,92.69
604723.png,jeem_middle,jeem_middle,41.8
604737.png,jeem_middle,jeem_middle,64.53
604657.png,jeem_middle,jeem_middle,97.34
604643.png,jeem_middle,jeem_middle,93.77
604694.png,jeem_middle,jeem_middle,44.4
604680.png,jeem_middle,yaa_middle,33.35
604696.png,jeem_middle,jeem_middle,68.89
604682.png,jeem_middle,jeem_middle,26.82
604655.png,jeem_middle,jeem_middle,99.67
604641.png,jeem_middle,jeem_middle,88.83
604669.png,jeem_middle,yaa_middle,54.96
604721.png,jeem_middle,jeem_middle,95.13
604735.png,jeem_middle,jeem_middle,95.64
604709.png,jeem_middle,jeem_middle,76.86
604708.png,jeem_middle,seen_middle,38.77
604734.png,jeem_middle,jeem_middle,99.63
604720.png,jeem_middle,jeem_middle,79.39
604668.png,jeem_middle,jeem_begin,41.67
604640.png,jeem_middle,jeem_middle,39.75
604654.png,jeem_middle,jeem_middle,98.09
604683.png,jeem_middle,jeem_middle,87.94
604697.png,jeem_middle,kaf_middle,41.19
604693.png,jeem_middle,jeem_middle,53.3
604687.png,jeem_middle,jeem_middle,80.51
604678.png,jeem_middle,jeem_begin,34.41
604650.png,jeem_middle,jeem_middle,88.22
604644.png,jeem_middle,jeem_middle,96.26
604718.png,jeem_middle,heh_middle,30.16
604724.png,jeem_middle,jeem_middle,42.55
604730.png,jeem_middle,jeem_middle,94.05
604731.png,jeem_middle,jeem_middle,73.06
604725.png,jeem_middle,jeem_middle,99.27
604719.png,jeem_middle,jeem_middle,84.76
604645.png,jeem_middle,jeem_middle,70.99
604651.png,jeem_middle,jeem_middle,92.06
604679.png,jeem_middle,ain_middle,30.82
604686.png,jeem_middle,jeem_middle,85.73
604692.png,jeem_middle,jeem_middle,96.98
604684.png,jeem_middle,jeem_begin,30.83
604690.png,jeem_middle,jeem_middle,75.14
604647.png,jeem_middle,feh_middle,17.79
604653.png,jeem_middle,jeem_middle,83.58
604733.png,jeem_middle,heh_middle,50.72
604727.png,jeem_middle,jeem_middle,97.49
604726.png,jeem_middle,jeem_middle,94.15
604732.png,jeem_middle,jeem_middle,83.11
604652.png,jeem_middle,jeem_middle,60.22
604646.png,jeem_middle,jeem_middle,89.91
604691.png,jeem_middle,beh_middle,43.14
604685.png,jeem_middle,sad_begin,24.05
604688.png,jeem_middle,dal_end,14.24
604663.png,jeem_middle,waw_end,22.74
604677.png,jeem_middle,ain_begin,35.89
604717.png,jeem_middle,jeem_middle,88.67
604703.png,jeem_middle,jeem_middle,73.95
604702.png,jeem_middle,jeem_middle,65.24
604716.png,jeem_middle,jeem_middle,60.31
604676.png,jeem_middle,jeem_middle,96.76
604662.png,jeem_middle,waw_end,66.94
604689.png,jeem_middle,beh_middle,72.43
604674.png,jeem_middle,jeem_middle,80.93
604660.png,jeem_middle,jeem_middle,97.04
604648.png,jeem_middle,heh_end,25.97
604700.png,jeem_middle,sad_middle,39.68
604714.png,jeem_middle,jeem_middle,99.13
604728.png,jeem_middle,jeem_middle,96.93
604729.png,jeem_middle,yaa_middle,57.73
604715.png,jeem_middle,jeem_middle,34.92
604701.png,jeem_middle,jeem_middle,93.86
604649.png,jeem_middle,jeem_middle,96.75
604661.png,jeem_middle,jeem_middle,88.84
604675.png,jeem_middle,jeem_middle,97.08
604659.png,jeem_middle,jeem_middle,93.11
604671.png,jeem_middle,waw_end,38.34
604665.png,jeem_middle,jeem_middle,92.37
604739.png,jeem_middle,jeem_middle,97.9
604705.png,jeem_middle,jeem_middle,87.02
604711.png,jeem_middle,jeem_middle,95.9
604710.png,jeem_middle,beh_middle,48.35
604704.png,jeem_middle,jeem_middle,98.47
604738.png,jeem_middle,jeem_middle,49.73
604664.png,jeem_middle,jeem_middle,98.82
604670.png,jeem_middle,jeem_begin,74.14
604658.png,jeem_middle,jeem_middle,92.85
604699.png,jeem_middle,jeem_middle,64.47
604666.png,jeem_middle,jeem_middle,95.61
604672.png,jeem_middle,jeem_middle,99.19
604712.png,jeem_middle,ain_middle,29.01
604706.png,jeem_middle,jeem_middle,85.66
604707.png,jeem_middle,jeem_middle,50.67
604713.png,jeem_middle,jeem_middle,41.71
604673.png,jeem_middle,jeem_middle,68.41
604667.png,jeem_middle,jeem_middle,68.64
604698.png,jeem_middle,waw_regular,36.36
604614.png,jeem_middle,jeem_middle,89.95
604628.png,jeem_middle,beh_middle,42.67
604774.png,jeem_middle,jeem_middle,57.85
604760.png,jeem_middle,jeem_middle,66.47
604748.png,jeem_middle,jeem_middle,63.32
604749.png,jeem_middle,jeem_middle,49.27
604761.png,jeem_middle,jeem_middle,84.56
604775.png,jeem_middle,feh_middle,48.69
604629.png,jeem_middle,yaa_middle,40.75
604615.png,jeem_middle,tah_middle,56.37
604601.png,jeem_middle,jeem_middle,99.01
604617.png,jeem_middle,yaa_end,89.66
604603.png,jeem_middle,jeem_middle,98.82
604788.png,jeem_middle,feh_middle,51.66
604763.png,jeem_middle,jeem_middle,93.48
604777.png,jeem_middle,jeem_middle,99.63
604776.png,jeem_middle,heh_middle,33.85
604762.png,jeem_middle,heh_middle,42.41
604789.png,jeem_middle,jeem_middle,48.13
604602.png,jeem_middle,jeem_middle,63.69
604616.png,jeem_middle,jeem_middle,91.7
604612.png,jeem_middle,jeem_middle,28.07
604606.png,jeem_middle,jeem_middle,28.53
604799.png,jeem_middle,jeem_middle,48.11
604766.png,jeem_middle,jeem_middle,98.01
604772.png,jeem_middle,jeem_middle,61.86
604773.png,jeem_middle,ain_middle,67.96
604767.png,jeem_middle,jeem_middle,77.81
604798.png,jeem_middle,jeem_middle,84.86
604607.png,jeem_middle,jeem_middle,36.74
604613.png,jeem_middle,jeem_middle,53.76
604639.png,jeem_middle,jeem_middle,70.5
604605.png,jeem_middle,jeem_middle,99.29
604611.png,jeem_middle,jeem_middle,88.12
604759.png,jeem_middle,jeem_begin,83.63
604771.png,jeem_middle,jeem_middle,76.17
604765.png,jeem_middle,jeem_middle,94.77
604764.png,jeem_middle,jeem_middle,86.48
604770.png,jeem_middle,jeem_middle,78.05
604758.png,jeem_middle,jeem_begin,92.63
604610.png,jeem_middle,jeem_middle,96.47
604604.png,jeem_middle,jeem_middle,96.42
604638.png,jeem_middle,jeem_begin,57.49
602091.png,beh_regular,jeem_begin,27.11
602085.png,beh_regular,beh_regular,92.91
602052.png,beh_regular,ain_regular,32.03
602046.png,beh_regular,beh_regular,96.36
602126.png,beh_regular,beh_regular,99.05
602132.png,beh_regular,beh_regular,91.06
602133.png,beh_regular,beh_regular,95.68
602127.png,beh_regular,beh_regular,74.73
602047.png,beh_regular,beh_regular,81.74
602053.png,beh_regular,beh_regular,83.91
602084.png,beh_regular,beh_regular,92.35
602090.png,beh_regular,beh_regular,63.46
602086.png,beh_regular,beh_regular,98.53
602092.png,beh_regular,beh_regular,72.33
602045.png,beh_regular,heh_end,44.38
602051.png,beh_regular,beh_regular,23.97
602079.png,beh_regular,beh_regular,85.58
602131.png,beh_regular,beh_regular,92.44
602125.png,beh_regular,beh_regular,73.12
602119.png,beh_regular,beh_regular,97.42
602118.png,beh_regular,beh_regular,63.81
602124.png,beh_regular,beh_regular,85.91
602130.png,beh_regular,beh_regular,97.22
602078.png,beh_regular,beh_regular,91.9
602050.png,beh_regular,beh_regular,95.79
602044.png,beh_regular,beh_regular,67.66
602093.png,beh_regular,beh_regular,96.23
602087.png,beh_regular,beh_regular,93.85
602083.png,beh_regular,beh_regular,84.13
602097.png,beh_regular,beh_regular,83.67
602068.png,beh_regular,beh_regular,99.56
602040.png,beh_regular,beh_regular,88.54
602054.png,beh_regular,beh_regular,53.78
602108.png,beh_regular,beh_regular,94.28
602134.png,beh_regular,beh_regular,72.56
602120.png,beh_regular,beh_regular,89.79
602121.png,beh_regular,beh_regular,71.92
602135.png,beh_regular,beh_end,50.8
602109.png,beh_regular,beh_regular,57.3
602055.png,beh_regular,beh_regular,70.25
602041.png,beh_regular,noon_regular,45.47
602069.png,beh_regular,beh_regular,89.68
602096.png,beh_regular,beh_regular,81.58
602082.png,beh_regular,beh_regular,85.89
602094.png,beh_regular,beh_regular,97.99
602080.png,beh_regular,beh_regular,91.84
602057.png,beh_regular,beh_regular,73.9
602043.png,beh_regular,beh_regular,53.22
602123.png,beh_regular,beh_regular,56.24
602137.png,beh_regular,beh_regular,46.19
602136.png,beh_regular,beh_regular,90.76
602122.png,beh_regular,beh_begin,28.42
602042.png,beh_regular,beh_regular,98.89
602056.png,beh_regular,beh_regular,57.89
602081.png,beh_regular,beh_regular,91.45
602095.png,beh_regular,beh_regular,95.3
602031.png,beh_regular,noon_regular,42.45
602025.png,beh_regular,beh_regular,92.18
602019.png,beh_regular,beh_regular,95.43
602186.png,beh_regular,beh_regular,88.88
602192.png,beh_regular,beh_regular,60.42
602145.png,beh_regular,jeem_begin,23.3
602151.png,beh_regular,feh_regular,20.5
602179.png,beh_regular,beh_regular,92.76
602178.png,beh_regular,beh_regular,97.71
602150.png,beh_regular,beh_regular,82.82
602144.png,beh_regular,beh_regular,83.92
602193.png,beh_regular,beh_begin,77.9
602187.png,beh_regular,beh_end,52.25
602018.png,beh_regular,beh_regular,53.68
602024.png,beh_regular,beh_regular,90.81
602030.png,beh_regular,beh_regular,98.33
602026.png,beh_regular,beh_regular,65.55
602032.png,beh_regular,beh_regular,49.86
602191.png,beh_regular,beh_regular,33.01
602185.png,beh_regular,beh_regular,90.66
602152.png,beh_regular,beh_regular,23.37
602146.png,beh_regular,beh_regular,91.63
602147.png,beh_regular,beh_regular,87.25
602153.png,beh_regular,noon_regular,12.09
602184.png,beh_regular,beh_regular,97.19
602190.png,beh_regular,beh_regular,87.59
602033.png,beh_regular,beh_regular,80.92
602027.png,beh_regular,beh_regular,95.82
602023.png,beh_regular,beh_regular,90.34
602037.png,beh_regular,beh_regular,90.12
602194.png,beh_regular,beh_regular,51.35
602180.png,beh_regular,beh_regular,50.18
602157.png,beh_regular,beh_begin,88.32
602143.png,beh_regular,beh_regular,30.14
602142.png,beh_regular,beh_regular,55.51
602156.png,beh_regular,beh_regular,68.96
602181.png,beh_regular,beh_begin,83.05
602195.png,beh_regular,noon_regular,96.01
602036.png,beh_regular,beh_regular,92.43
602022.png,beh_regular,beh_regular,71.83
602008.png,beh_regular,beh_regular,97.56
602034.png,beh_regular,noon_regular,36.34
602020.png,beh_regular,noon_regular,44.84
602183.png,beh_regular,beh_regular,37.05
602197.png,beh_regular,noon_regular,98.11
602168.png,beh_regular,beh_regular,41.39
602140.png,beh_regular,beh_regular,75.38
602154.png,beh_regular,beh_regular,47.68
602155.png,beh_regular,beh_regular,97.69
602141.png,beh_regular,beh_regular,95.35
602169.png,beh_regular,beh_regular,52.35
602196.png,beh_regular,beh_regular,72.53
602182.png,beh_regular,beh_regular,97.3
602021.png,beh_regular,beh_regular,93.32
602035.png,beh_regular,noon_regular,43.22
602009.png,beh_regular,beh_regular,90.55
602010.png,beh_regular,beh_regular,91.9
602004.png,beh_regular,beh_begin,81.22
602038.png,beh_regular,beh_regular,63.58
602164.png,beh_regular,beh_regular,94.08
602170.png,beh_regular,beh_regular,92.47
602158.png,beh_regular,beh_regular,96.52
602159.png,beh_regular,beh_regular,89.17
602171.png,beh_regular,seen_begin,18.86
602165.png,beh_regular,beh_regular,89.73
602039.png,beh_regular,beh_regular,97.59
602005.png,beh_regular,beh_regular,24.47
602011.png,beh_regular,beh_regular,97.38
602007.png,beh_regular,feh_begin,21.18
602013.png,beh_regular,beh_regular,99.48
602198.png,beh_regular,beh_regular,70.05
602173.png,beh_regular,beh_regular,34.99
602167.png,beh_regular,beh_regular,65.18
602166.png,beh_regular,beh_regular,89.52
602172.png,beh_regular,dal_regular,31.13
602199.png,beh_regular,beh_regular,92.59
602012.png,beh_regular,beh_regular,97.48
602006.png,beh_regular,beh_begin,61.64
602002.png,beh_regular,beh_regular,88.5
602016.png,beh_regular,beh_regular,93.26
602200.png,beh_regular,beh_regular,90.5
602189.png,beh_regular,beh_regular,79.28
602176.png,beh_regular,beh_regular,73.4
602162.png,beh_regular,beh_regular,75.65
602163.png,beh_regular,beh_regular,34.34
602177.png,beh_regular,beh_regular,30.94
602188.png,beh_regular,dal_end,31.98
602017.png,beh_regular,beh_regular,77.3
602003.png,beh_regular,beh_end,45.1
602029.png,beh_regular,beh_regular,60.21
602015.png,beh_regular,beh_regular,94.16
602001.png,beh_regular,beh_regular,89.73
602149.png,beh_regular,beh_regular,51.87
602161.png,beh_regular,beh_regular,87.36
602175.png,beh_regular,beh_regular,18.82
602174.png,beh_regular,beh_regular,61.22
602160.png,beh_regular,beh_regular,62.5
602148.png,beh_regular,beh_regular,79.33
602014.png,beh_regular,beh_regular,96.76
602028.png,beh_regular,noon_regular,65.44
602098.png,beh_regular,beh_regular,93.0
602073.png,beh_regular,beh_regular,98.43
602067.png,beh_regular,beh_regular,73.1
602107.png,beh_regular,beh_regular,94.69
602113.png,beh_regular,beh_regular,97.18
602112.png,beh_regular,beh_regular,92.9
602106.png,beh_regular,beh_regular,92.15
602066.png,beh_regular,beh_regular,35.74
602072.png,beh_regular,beh_regular,70.98
602099.png,beh_regular,beh_regular,77.05
602064.png,beh_regular,beh_regular,81.87
602070.png,beh_regular,heh_end,69.0
602058.png,beh_regular,beh_regular,62.9
602110.png,beh_regular,beh_regular,51.41
602104.png,beh_regular,beh_regular,94.82
602138.png,beh_regular,beh_end,38.07
602139.png,beh_regular,beh_regular,52.74
602105.png,beh_regular,beh_regular,91.14
602111.png,beh_regular,beh_regular,63.06
602059.png,beh_regular,beh_regular,75.82
602071.png,beh_regular,noon_regular,55.39
602065.png,beh_regular,beh_regular,97.5
602049.png,beh_regular,beh_regular,90.7
602061.png,beh_regular,beh_regular,91.73
602075.png,beh_regular,beh_regular,77.92
